sensor_name,link,n_frames,n_valid_frames,valid_frame_ratio,activation_lt_0_50m,activation_lt_0_20m,activation_lt_0_10m,activation_lt_0_05m,near_saturation_lt_0_05m,raw_frame_activation_lt_0_50m,raw_frame_activation_lt_0_20m,raw_frame_activation_lt_0_10m,raw_frame_activation_lt_0_05m,mean_min_depth_m,std_min_depth_m,p05_min_depth_m,p50_min_depth_m,p95_min_depth_m,min_depth_m,median_within_traj_std_m,median_frame_to_frame_abs_diff_m,success_activation_lt_0_20m,failure_activation_lt_0_20m,success_minus_failure_activation_lt_0_20m,phase_approach_n_frames,phase_approach_n_valid_frames,phase_approach_valid_frame_ratio,phase_approach_activation_lt_0_20m,phase_pregrasp_n_frames,phase_pregrasp_n_valid_frames,phase_pregrasp_valid_frame_ratio,phase_pregrasp_activation_lt_0_20m,phase_grasp_lift_n_frames,phase_grasp_lift_n_valid_frames,phase_grasp_lift_valid_frame_ratio,phase_grasp_lift_activation_lt_0_20m,phase_transit_n_frames,phase_transit_n_valid_frames,phase_transit_valid_frame_ratio,phase_transit_activation_lt_0_20m,phase_place_n_frames,phase_place_n_valid_frames,phase_place_valid_frame_ratio,phase_place_activation_lt_0_20m,phase_post_place_n_frames,phase_post_place_n_valid_frames,phase_post_place_valid_frame_ratio,phase_post_place_activation_lt_0_20m,phase_unknown_n_frames,phase_unknown_n_valid_frames,phase_unknown_valid_frame_ratio,phase_unknown_activation_lt_0_20m,phase_spread_active_phase_count,suspicious_self_sensing,suspicious_reason
link2_sensor_0,link2,3965,3955,0.9974779319041615,0.37926675094816686,0.03742098609355247,0.00025284450063211124,0.00025284450063211124,0.00025284450063211124,0.38083228247162676,0.03984867591424968,0.0027742749054224464,0.0027742749054224464,1.1015008818080314,0.7290199506627686,0.27292847633361816,1.2109801769256592,2.3053339242935165,0.042532432824373245,0.6471571350409548,0.003632470965385437,0.03742098609355247,,,92,82,0.8913043478260869,0.012195121951219513,574,574,1.0,0.03484320557491289,859,859,1.0,0.0570430733410943,328,328,1.0,0.042682926829268296,397,397,1.0,0.0,1245,1245,1.0,0.024899598393574297,470,470,1.0,0.07021276595744681,0,False,
link2_sensor_1,link2,3965,3955,0.9974779319041615,0.09936788874841972,0.00025284450063211124,0.00025284450063211124,0.00025284450063211124,0.00025284450063211124,0.10163934426229508,0.0027742749054224464,0.0027742749054224464,0.0027742749054224464,1.0562937837494382,0.5499898177669583,0.45036102533340455,0.9086898565292358,2.306285786628723,0.04319532588124275,0.26367273771102273,0.002730131149291992,0.00025284450063211124,,,92,82,0.8913043478260869,0.0,574,574,1.0,0.0,859,859,1.0,0.0,328,328,1.0,0.0,397,397,1.0,0.0,1245,1245,1.0,0.0008032128514056225,470,470,1.0,0.0,0,False,
link2_sensor_2,link2,3965,3955,0.9974779319041615,0.03893805309734513,0.014664981036662453,0.001011378002528445,0.001011378002528445,0.001011378002528445,0.04136191677175284,0.017150063051702396,0.0035308953341740227,0.0035308953341740227,1.4587405824047122,0.5318361385660524,0.7792250692844391,1.393570065498352,2.467702770233154,0.04119356349110603,0.32390456800978024,0.0038688182830810547,0.014664981036662453,,,92,82,0.8913043478260869,0.0,574,574,1.0,0.003484320557491289,859,859,1.0,0.0570430733410943,328,328,1.0,0.009146341463414634,397,397,1.0,0.0,1245,1245,1.0,0.0,470,470,1.0,0.00851063829787234,0,False,
link2_sensor_3,link2,3965,3955,0.9974779319041615,0.3059418457648546,0.0005056890012642225,0.0,0.0,0.0,0.3076923076923077,0.003026481715006305,0.0025220680958385876,0.0025220680958385876,0.7816477578863331,0.5038296742698589,0.2667011469602585,0.699991762638092,1.9069504022598267,0.19812487065792084,0.33086838406657926,0.002688080072402954,0.0005056890012642225,,,92,82,0.8913043478260869,0.0,574,574,1.0,0.0,859,859,1.0,0.002328288707799767,328,328,1.0,0.0,397,397,1.0,0.0,1245,1245,1.0,0.0,470,470,1.0,0.0,0,False,
link2_sensor_4,link2,3965,3955,0.9974779319041615,0.030847029077117574,0.0,0.0,0.0,0.0,0.03329129886506936,0.0025220680958385876,0.0025220680958385876,0.0025220680958385876,1.3519329435492284,0.5358621533775166,0.6127030491828919,1.3966047763824463,2.219128465652466,0.23174558579921722,0.1757997893842186,0.0012521743774414062,0.0,,,92,82,0.8913043478260869,0.0,574,574,1.0,0.0,859,859,1.0,0.0,328,328,1.0,0.0,397,397,1.0,0.0,1245,1245,1.0,0.0,470,470,1.0,0.0,0,False,
link2_sensor_5,link2,3965,3955,0.9974779319041615,0.029077117572692796,0.0,0.0,0.0,0.0,0.031525851197982346,0.0025220680958385876,0.0025220680958385876,0.0025220680958385876,1.3306192334020785,0.48448059972278606,0.6220979332923889,1.3234180212020874,2.1901160717010484,0.21753746271133423,0.11653189831933469,0.0021020174026489258,0.0,,,92,82,0.8913043478260869,0.0,574,574,1.0,0.0,859,859,1.0,0.0,328,328,1.0,0.0,397,397,1.0,0.0,1245,1245,1.0,0.0,470,470,1.0,0.0,0,False,
link2_sensor_6,link2,3965,3955,0.9974779319041615,0.8141592920353983,0.11934260429835651,0.0,0.0,0.0,0.8146279949558638,0.12156368221941992,0.0025220680958385876,0.0025220680958385876,0.3456869051858839,0.19199417640396158,0.162712262570858,0.2667372524738312,0.705510514974594,0.1148316040635109,0.12840950563705278,0.0006091296672821045,0.11934260429835651,,,92,82,0.8913043478260869,0.13414634146341464,574,574,1.0,0.050522648083623695,859,859,1.0,0.11292200232828871,328,328,1.0,0.125,397,397,1.0,0.1561712846347607,1245,1245,1.0,0.13333333333333333,470,470,1.0,0.14042553191489363,0,False,
link3_sensor_0,link3,3965,3954,0.9972257250945775,0.020232675771370764,0.0,0.0,0.0,0.0,0.02269861286254729,0.0025220680958385876,0.0025220680958385876,0.0025220680958385876,1.3983976271532976,0.584294656292105,0.5496645569801331,1.3892374634742737,2.402518701553344,0.3865375518798828,0.1946468008474726,0.0022732913494110107,0.0,,,92,82,0.8913043478260869,0.0,574,574,1.0,0.0,859,859,1.0,0.0,328,327,0.9969512195121951,0.0,397,397,1.0,0.0,1245,1245,1.0,0.0,470,470,1.0,0.0,0,False,
link3_sensor_1,link3,3965,3955,0.9974779319041615,0.05865992414664981,0.00025284450063211124,0.00025284450063211124,0.00025284450063211124,0.00025284450063211124,0.06103404791929382,0.0027742749054224464,0.0027742749054224464,0.0027742749054224464,1.1466615198450882,0.531357216529238,0.49470444321632384,0.950016975402832,2.0350151300430297,0.04193791374564171,0.17895363090485678,0.0022586584091186523,0.00025284450063211124,,,92,82,0.8913043478260869,0.0,574,574,1.0,0.0,859,859,1.0,0.0,328,328,1.0,0.0,397,397,1.0,0.0,1245,1245,1.0,0.0008032128514056225,470,470,1.0,0.0,0,False,
link3_sensor_2,link3,3965,3955,0.9974779319041615,0.25512010113780026,0.14032869785082175,0.05790139064475348,0.0037926675094816687,0.0037926675094816687,0.2569987389659521,0.1424968474148802,0.06027742749054225,0.006305170239596469,1.076348243807307,0.6341917089134425,0.091545569896698,1.1060805320739746,2.124433064460754,0.04915725067257881,0.15744659826127563,0.002905130386352539,0.14032869785082175,,,92,82,0.8913043478260869,0.12195121951219512,574,574,1.0,0.078397212543554,859,859,1.0,0.11292200232828871,328,328,1.0,0.12804878048780488,397,397,1.0,0.1561712846347607,1245,1245,1.0,0.1606425702811245,470,470,1.0,0.21063829787234042,1,False,
