house_id,sensor_name,link,n_frames,n_valid_frames,valid_frame_ratio,activation_lt_0_50m,activation_lt_0_20m,activation_lt_0_10m,activation_lt_0_05m,near_saturation_lt_0_05m,raw_frame_activation_lt_0_50m,raw_frame_activation_lt_0_20m,raw_frame_activation_lt_0_10m,raw_frame_activation_lt_0_05m,mean_min_depth_m,std_min_depth_m,p05_min_depth_m,p50_min_depth_m,p95_min_depth_m,min_depth_m,median_within_traj_std_m,median_frame_to_frame_abs_diff_m,success_activation_lt_0_20m,failure_activation_lt_0_20m,success_minus_failure_activation_lt_0_20m,phase_approach_n_frames,phase_approach_n_valid_frames,phase_approach_valid_frame_ratio,phase_approach_activation_lt_0_20m,phase_pregrasp_n_frames,phase_pregrasp_n_valid_frames,phase_pregrasp_valid_frame_ratio,phase_pregrasp_activation_lt_0_20m,phase_grasp_lift_n_frames,phase_grasp_lift_n_valid_frames,phase_grasp_lift_valid_frame_ratio,phase_grasp_lift_activation_lt_0_20m,phase_transit_n_frames,phase_transit_n_valid_frames,phase_transit_valid_frame_ratio,phase_transit_activation_lt_0_20m,phase_place_n_frames,phase_place_n_valid_frames,phase_place_valid_frame_ratio,phase_place_activation_lt_0_20m,phase_post_place_n_frames,phase_post_place_n_valid_frames,phase_post_place_valid_frame_ratio,phase_post_place_activation_lt_0_20m,phase_unknown_n_frames,phase_unknown_n_valid_frames,phase_unknown_valid_frame_ratio,phase_unknown_activation_lt_0_20m,phase_spread_active_phase_count,suspicious_self_sensing,suspicious_reason
house_120,link2_sensor_0,link2,276,276,1.0,1.0,0.5181159420289855,0.0,0.0,0.0,1.0,0.5181159420289855,0.0,0.0,0.20101912562613902,0.02401700252075132,0.1808195672929287,0.1990567371249199,0.23102176189422607,0.18058620393276215,0.02401700252075132,0.00021313130855560303,0.5181159420289855,,,6,6,1.0,0.0,37,37,1.0,0.7567567567567568,61,61,1.0,1.0,19,19,1.0,1.0,37,37,1.0,0.0,83,83,1.0,0.42168674698795183,33,33,1.0,0.0,4,True,activation_spread_across_many_phases
house_120,link2_sensor_1,link2,276,276,1.0,0.9963768115942029,0.0,0.0,0.0,0.0,0.9963768115942029,0.0,0.0,0.0,0.48223811539186945,0.020297525926944105,0.44838401675224304,0.48963339626789093,0.4991781413555145,0.4481680691242218,0.020297525926944105,0.0002512931823730469,0.0,,,6,6,1.0,0.0,37,37,1.0,0.0,61,61,1.0,0.0,19,19,1.0,0.0,37,37,1.0,0.0,83,83,1.0,0.0,33,33,1.0,0.0,0,False,
house_120,link2_sensor_2,link2,276,276,1.0,0.9963768115942029,0.34057971014492755,0.0,0.0,0.0,0.9963768115942029,0.34057971014492755,0.0,0.0,0.23265270132949387,0.07174436969627646,0.12845450639724731,0.2570754140615463,0.31088149547576904,0.12845264375209808,0.07174436969627646,0.0010194331407546997,0.34057971014492755,,,6,6,1.0,0.0,37,37,1.0,0.6486486486486487,61,61,1.0,0.0,19,19,1.0,0.0,37,37,1.0,0.0,83,83,1.0,0.4457831325301205,33,33,1.0,1.0,3,False,
house_120,link2_sensor_3,link2,276,276,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43275005661922955,0.02158621073664941,0.39947501569986343,0.4355115294456482,0.4632369205355644,0.36762988567352295,0.02158621073664941,0.00027874112129211426,0.0,,,6,6,1.0,0.0,37,37,1.0,0.0,61,61,1.0,0.0,19,19,1.0,0.0,37,37,1.0,0.0,83,83,1.0,0.0,33,33,1.0,0.0,0,False,
house_120,link2_sensor_4,link2,276,276,1.0,0.9963768115942029,0.0,0.0,0.0,0.0,0.9963768115942029,0.0,0.0,0.0,0.40355197032508644,0.1873365549963533,0.21714285016059875,0.44654661417007446,0.47218865156173706,0.2171427607536316,0.1873365549963533,0.00014162063598632812,0.0,,,6,6,1.0,0.0,37,37,1.0,0.0,61,61,1.0,0.0,19,19,1.0,0.0,37,37,1.0,0.0,83,83,1.0,0.0,33,33,1.0,0.0,0,False,
house_120,link2_sensor_5,link2,276,276,1.0,0.9963768115942029,0.0,0.0,0.0,0.0,0.9963768115942029,0.0,0.0,0.0,0.38831890676764474,0.16238412177545533,0.22211697697639465,0.42468714714050293,0.4521300345659256,0.222116157412529,0.16238412177545533,0.00022417306900024414,0.0,,,6,6,1.0,0.0,37,37,1.0,0.0,61,61,1.0,0.0,19,19,1.0,0.0,37,37,1.0,0.0,83,83,1.0,0.0,33,33,1.0,0.0,0,False,
house_120,link2_sensor_6,link2,276,276,1.0,1.0,0.0036231884057971015,0.0,0.0,0.0,1.0,0.0036231884057971015,0.0,0.0,0.29973747149325797,0.06962292299476164,0.25294021517038345,0.25551149249076843,0.4349701702594757,0.1960374116897583,0.06962292299476164,0.00010254979133605957,0.0036231884057971015,,,6,6,1.0,0.16666666666666666,37,37,1.0,0.0,61,61,1.0,0.0,19,19,1.0,0.0,37,37,1.0,0.0,83,83,1.0,0.0,33,33,1.0,0.0,0,False,
house_120,link3_sensor_0,link3,276,276,1.0,0.9963768115942029,0.2463768115942029,0.0,0.0,0.0,0.9963768115942029,0.2463768115942029,0.0,0.0,0.3628439538018859,0.18555681934337862,0.10150886327028275,0.4482699781656265,0.4788739010691643,0.10150743275880814,0.18555681934337862,0.000431060791015625,0.2463768115942029,,,6,6,1.0,0.0,37,37,1.0,0.3783783783783784,61,61,1.0,0.0,19,19,1.0,0.0,37,37,1.0,0.0,83,83,1.0,0.25301204819277107,33,33,1.0,1.0,3,False,
house_120,link3_sensor_1,link3,276,276,1.0,0.9963768115942029,0.0,0.0,0.0,0.0,0.9963768115942029,0.0,0.0,0.0,0.3726309731710648,0.14030513161248298,0.2274230420589447,0.3907821327447891,0.46677612513303757,0.22742174565792084,0.14030513161248298,0.0003803372383117676,0.0,,,6,6,1.0,0.0,37,37,1.0,0.0,61,61,1.0,0.0,19,19,1.0,0.0,37,37,1.0,0.0,83,83,1.0,0.0,33,33,1.0,0.0,0,False,
house_120,link3_sensor_2,link3,276,276,1.0,0.782608695652174,0.2717391304347826,0.0,0.0,0.0,0.782608695652174,0.2717391304347826,0.0,0.0,0.35272809684924455,0.1588280106538387,0.12030129879713058,0.4210856705904007,0.5829777419567108,0.12030024826526642,0.1588280106538387,0.002414494752883911,0.2717391304347826,,,6,6,1.0,0.0,37,37,1.0,0.3783783783783784,61,61,1.0,0.0,19,19,1.0,0.0,37,37,1.0,0.0,83,83,1.0,0.3373493975903614,33,33,1.0,1.0,3,False,
