sensor_name,link,n_frames,n_valid_frames,valid_frame_ratio,activation_lt_0_50m,activation_lt_0_20m,activation_lt_0_10m,activation_lt_0_05m,near_saturation_lt_0_05m,raw_frame_activation_lt_0_50m,raw_frame_activation_lt_0_20m,raw_frame_activation_lt_0_10m,raw_frame_activation_lt_0_05m,mean_min_depth_m,std_min_depth_m,p05_min_depth_m,p50_min_depth_m,p95_min_depth_m,min_depth_m,median_within_traj_std_m,median_frame_to_frame_abs_diff_m,success_activation_lt_0_20m,failure_activation_lt_0_20m,success_minus_failure_activation_lt_0_20m,phase_approach_n_frames,phase_approach_n_valid_frames,phase_approach_valid_frame_ratio,phase_approach_activation_lt_0_20m,phase_pregrasp_n_frames,phase_pregrasp_n_valid_frames,phase_pregrasp_valid_frame_ratio,phase_pregrasp_activation_lt_0_20m,phase_grasp_lift_n_frames,phase_grasp_lift_n_valid_frames,phase_grasp_lift_valid_frame_ratio,phase_grasp_lift_activation_lt_0_20m,phase_transit_n_frames,phase_transit_n_valid_frames,phase_transit_valid_frame_ratio,phase_transit_activation_lt_0_20m,phase_place_n_frames,phase_place_n_valid_frames,phase_place_valid_frame_ratio,phase_place_activation_lt_0_20m,phase_post_place_n_frames,phase_post_place_n_valid_frames,phase_post_place_valid_frame_ratio,phase_post_place_activation_lt_0_20m,phase_unknown_n_frames,phase_unknown_n_valid_frames,phase_unknown_valid_frame_ratio,phase_unknown_activation_lt_0_20m,phase_spread_active_phase_count,suspicious_self_sensing,suspicious_reason
link3_sensor_7,link3,7303,7291,0.9983568396549364,0.7167741050610341,0.0624057056645179,0.019064600192017556,0.0004114661911946235,0.0004114661911946235,0.717239490620293,0.06394632342872791,0.02067643434205121,0.0020539504313295907,0.3667501704370088,0.1391841141366445,0.17763297259807587,0.3549748361110687,0.5496901869773865,0.0437660776078701,0.10782656087040025,0.0006156861782073975,0.0624057056645179,,,175,168,0.96,0.07738095238095238,685,680,0.9927007299270073,0.03676470588235294,1986,1986,1.0,0.0770392749244713,559,559,1.0,0.07871198568872988,698,698,1.0,0.0830945558739255,2329,2329,1.0,0.0626878488621726,871,871,1.0,0.018369690011481057,0,False,
link5_sensor_0,link5,7303,7291,0.9983568396549364,0.28212865176244684,0.1386641064325881,0.024825126868742286,0.006994925250308599,0.006994925250308599,0.28330822949472817,0.14007941941667806,0.026427495549774065,0.00862659181158428,1.0498398315775113,0.6740862674191275,0.14113515615463257,1.0915069580078125,2.4935035705566406,0.04289745166897774,0.1846896765973332,0.0026308298110961914,0.1386641064325881,,,175,168,0.96,0.16666666666666666,685,680,0.9927007299270073,0.08529411764705883,1986,1986,1.0,0.14551863041289023,559,559,1.0,0.16457960644007155,698,698,1.0,0.17908309455587393,2329,2329,1.0,0.14469729497638473,871,871,1.0,0.09414466130884042,0,False,
link5_sensor_1,link5,7303,7291,0.9983568396549364,0.3243725140584282,0.17981072555205047,0.08174461665066521,0.010560965573995336,0.010560965573995336,0.32548267835136246,0.1811584280432699,0.08325345748322607,0.012186772559222238,0.9961866785156073,0.7246474753987889,0.0797046646475792,1.0445423126220703,2.5127261877059937,0.0417093001306057,0.22249721532457942,0.0021782219409942627,0.17981072555205047,,,175,168,0.96,0.19047619047619047,685,680,0.9927007299270073,0.10735294117647058,1986,1986,1.0,0.2230614300100705,559,559,1.0,0.2110912343470483,698,698,1.0,0.21060171919770773,2329,2329,1.0,0.1786174323744096,871,871,1.0,0.09414466130884042,3,False,
link5_sensor_2,link5,7303,7291,0.9983568396549364,0.2915923741599232,0.15306542312439994,0.03209436291318064,0.010286654779865588,0.010286654779865588,0.2927564014788443,0.15445707243598522,0.03368478707380528,0.011912912501711625,1.0368041263295695,0.7111574263499639,0.1259104460477829,1.024730920791626,2.447546601295471,0.04274681210517883,0.21934470509712162,0.0025827884674072266,0.15306542312439994,,,175,168,0.96,0.16666666666666666,685,680,0.9927007299270073,0.09411764705882353,1986,1986,1.0,0.1661631419939577,559,559,1.0,0.20214669051878353,698,698,1.0,0.17908309455587393,2329,2329,1.0,0.16058394160583941,871,871,1.0,0.09414466130884042,1,False,
link5_sensor_3,link5,7303,7155,0.9797343557442147,0.5946890286512928,0.2549266247379455,0.1278825995807128,0.02389937106918239,0.02389937106918239,0.5842804326988909,0.25140353279474187,0.1269341366561687,0.025058195262221004,0.6109417148668559,0.5696210180547774,0.06431115418672562,0.3884463906288147,1.6622460603713987,0.04104915261268616,0.198797179847543,0.0023495852947235107,0.2549266247379455,,,175,158,0.9028571428571428,0.26582278481012656,685,680,0.9927007299270073,0.18676470588235294,1986,1986,1.0,0.29003021148036257,559,547,0.9785330948121646,0.3162705667276051,698,651,0.9326647564469914,0.34101382488479265,2329,2262,0.9712322885358523,0.2369584438549956,871,871,1.0,0.16991963260619977,5,True,activation_spread_across_many_phases
link5_sensor_4,link5,7303,7291,0.9983568396549364,0.4212042243862296,0.2280894253188863,0.10931285146070498,0.02221917432450967,0.02221917432450967,0.4221552786526085,0.22935779816513763,0.11077639326304259,0.02382582500342325,0.7442342093138518,0.5639223250392653,0.058501580730080605,0.6296616792678833,1.8145021200180054,0.04104915261268616,0.14874633001421447,0.002070218324661255,0.2280894253188863,,,175,168,0.96,0.25595238095238093,685,680,0.9927007299270073,0.1676470588235294,1986,1986,1.0,0.2618328298086606,559,559,1.0,0.25760286225402507,698,698,1.0,0.2979942693409742,2329,2329,1.0,0.22284242164018891,871,871,1.0,0.13203214695752008,5,True,activation_spread_across_many_phases
link5_sensor_5,link5,7303,7291,0.9983568396549364,0.33575641201481277,0.17075846934576874,0.04320395007543547,0.00795501302976272,0.00795501302976272,0.33684787073805283,0.1721210461454197,0.04477611940298507,0.009585102012871423,0.9295379897673307,0.6660433649759611,0.10328860953450203,0.8755047917366028,2.1684564352035522,0.04141176491975784,0.24586455589866082,0.0021036863327026367,0.17075846934576874,,,175,168,0.96,0.16666666666666666,685,680,0.9927007299270073,0.09852941176470588,1986,1986,1.0,0.21802618328298087,559,559,1.0,0.2146690518783542,698,698,1.0,0.17908309455587393,2329,2329,1.0,0.167453842851009,871,871,1.0,0.09414466130884042,2,False,
link6_sensor_0,link6,7303,7291,0.9983568396549364,0.5863393224523386,0.2049101632149225,0.09587162254834727,0.021807708133315045,0.021807708133315045,0.587019033273997,0.2062166233054909,0.0973572504450226,0.023415034917157334,0.5925675389802582,0.5536217472043855,0.06698935106396675,0.4275382161140442,1.7719165086746216,0.04299324378371239,0.18861762946102803,0.002955496311187744,0.2049101632149225,,,175,168,0.96,0.30357142857142855,685,680,0.9927007299270073,0.15588235294117647,1986,1986,1.0,0.29657603222557904,559,559,1.0,0.1771019677996422,698,698,1.0,0.2664756446991404,2329,2329,1.0,0.1704594246457707,871,871,1.0,0.07577497129735936,3,False,
link6_sensor_1,link6,7303,7255,0.9934273586197453,0.7360441075120606,0.21943487250172294,0.0777394900068918,0.004548587181254307,0.004548587181254307,0.7328495138983979,0.21963576612351088,0.07887169656305627,0.006161851293988772,0.4801133543258079,0.4737262945843675,0.07710858955979348,0.36238664388656616,1.4775590896606445,0.042509496212005615,0.12153252969145766,0.0011110305786132812,0.21943487250172294,,,175,167,0.9542857142857143,0.31736526946107785,685,680,0.9927007299270073,0.17205882352941176,1986,1986,1.0,0.3071500503524673,559,559,1.0,0.17173524150268335,698,683,0.9785100286532952,0.2840409956076135,2329,2309,0.991412623443538,0.18319618882633174,871,871,1.0,0.11366245694603903,3,False,
link6_sensor_2,link6,7303,7240,0.9913734081884157,0.7390883977900552,0.22486187845303868,0.0643646408839779,0.009944751381215469,0.009944751381215469,0.7343557442147063,0.2245652471587019,0.0654525537450363,0.011502122415445707,0.4678395587060786,0.4562635348432269,0.08730133771896362,0.34743624925613403,1.511611407995208,0.042509496212005615,0.13897475102813353,0.0015183091163635254,0.22486187845303868,,,175,163,0.9314285714285714,0.2392638036809816,685,680,0.9927007299270073,0.12058823529411765,1986,1986,1.0,0.32225579053373615,559,559,1.0,0.3076923076923077,698,674,0.9656160458452722,0.2522255192878338,2329,2307,0.9905538857878918,0.1846553966189857,871,871,1.0,0.11366245694603903,4,True,activation_spread_across_many_phases
link6_sensor_3,link6,7303,7291,0.9983568396549364,0.6595803044849815,0.2706075984089974,0.08709367713619531,0.014127005897682074,0.014127005897682074,0.6601396686293304,0.2718061070792825,0.08859372860468301,0.015746953306860195,0.5812727268557867,0.5987120708507754,0.07561897113919258,0.34951382875442505,2.0227713584899902,0.04104915261268616,0.12778239070048186,0.0018423199653625488,0.2706075984089974,,,175,168,0.96,0.35119047619047616,685,680,0.9927007299270073,0.19117647058823528,1986,1986,1.0,0.32326283987915405,559,559,1.0,0.3005366726296959,698,698,1.0,0.36103151862464183,2329,2329,1.0,0.24645770717045942,871,871,1.0,0.16991963260619977,5,True,activation_spread_across_many_phases
link6_sensor_4,link6,7303,7287,0.9978091195399151,0.7499656923288047,0.22464663098668863,0.07780979827089338,0.02003567997804309,0.02003567997804309,0.7499657674928112,0.22579761741749965,0.07928248664932219,0.021634944543338353,0.5083804098270394,0.5410178266965384,0.07234271615743637,0.326454758644104,1.8582110643386835,0.04219777137041092,0.127790940935952,0.0012595653533935547,0.22464663098668863,,,175,168,0.96,0.27976190476190477,685,680,0.9927007299270073,0.1411764705882353,1986,1986,1.0,0.3217522658610272,559,559,1.0,0.26475849731663686,698,698,1.0,0.3037249283667622,2329,2325,0.9982825246887076,0.18451612903225806,871,871,1.0,0.07577497129735936,4,True,activation_spread_across_many_phases
link6_sensor_5,link6,7303,7242,0.9916472682459263,0.7769953051643192,0.23833195249930958,0.0687655343827672,0.009527754763877383,0.009527754763877383,0.7721484321511708,0.2379843899767219,0.06983431466520608,0.01109133232917979,0.4268892620255756,0.4024265474684554,0.08627724647521973,0.3246241509914398,1.3182347774505614,0.043470121920108795,0.13654974821516158,0.0017021000385284424,0.23833195249930958,,,175,163,0.9314285714285714,0.27607361963190186,685,680,0.9927007299270073,0.14558823529411766,1986,1986,1.0,0.365055387713998,559,559,1.0,0.2880143112701252,698,674,0.9656160458452722,0.2952522255192878,2329,2309,0.991412623443538,0.1866608921611087,871,871,1.0,0.07577497129735936,4,True,activation_spread_across_many_phases
link6_sensor_6,link6,7303,7288,0.9979460495686704,0.6743962678375411,0.212403951701427,0.08932491767288694,0.016739846322722282,0.016739846322722282,0.6746542516773929,0.21361084485827742,0.0907846090647679,0.01834862385321101,0.46912952864227725,0.43395658859253156,0.06565351262688637,0.3682357519865036,1.1719370543956742,0.042509496212005615,0.15040338333564238,0.0021698027849197388,0.212403951701427,,,175,168,0.96,0.3392857142857143,685,680,0.9927007299270073,0.16911764705882354,1986,1986,1.0,0.31822759315206445,559,559,1.0,0.16815742397137745,698,698,1.0,0.2679083094555874,2329,2326,0.9987118935165307,0.1706792777300086,871,871,1.0,0.07577497129735936,3,False,
link6_sensor_7,link6,7303,7291,0.9983568396549364,0.44465779728432314,0.21231655465642574,0.060759840899739403,0.000274310794129749,0.000274310794129749,0.44557031356976584,0.21361084485827742,0.06230316308366425,0.0019170204025742846,0.8058825892832746,0.6264613957401626,0.09489689394831657,0.6410078406333923,1.9059517979621887,0.04104915261268616,0.22397333114570567,0.002520717680454254,0.21231655465642574,,,175,168,0.96,0.2261904761904762,685,680,0.9927007299270073,0.16470588235294117,1986,1986,1.0,0.26535750251762336,559,559,1.0,0.20214669051878353,698,698,1.0,0.22779369627507162,2329,2329,1.0,0.19364534134821812,871,871,1.0,0.16991963260619977,4,True,activation_spread_across_many_phases
