house_id,sensor_name,link,n_frames,n_valid_frames,valid_frame_ratio,activation_lt_0_50m,activation_lt_0_20m,activation_lt_0_10m,activation_lt_0_05m,near_saturation_lt_0_05m,raw_frame_activation_lt_0_50m,raw_frame_activation_lt_0_20m,raw_frame_activation_lt_0_10m,raw_frame_activation_lt_0_05m,mean_min_depth_m,std_min_depth_m,p05_min_depth_m,p50_min_depth_m,p95_min_depth_m,min_depth_m,median_within_traj_std_m,median_frame_to_frame_abs_diff_m,success_activation_lt_0_20m,failure_activation_lt_0_20m,success_minus_failure_activation_lt_0_20m,phase_approach_n_frames,phase_approach_n_valid_frames,phase_approach_valid_frame_ratio,phase_approach_activation_lt_0_20m,phase_pregrasp_n_frames,phase_pregrasp_n_valid_frames,phase_pregrasp_valid_frame_ratio,phase_pregrasp_activation_lt_0_20m,phase_grasp_lift_n_frames,phase_grasp_lift_n_valid_frames,phase_grasp_lift_valid_frame_ratio,phase_grasp_lift_activation_lt_0_20m,phase_transit_n_frames,phase_transit_n_valid_frames,phase_transit_valid_frame_ratio,phase_transit_activation_lt_0_20m,phase_place_n_frames,phase_place_n_valid_frames,phase_place_valid_frame_ratio,phase_place_activation_lt_0_20m,phase_post_place_n_frames,phase_post_place_n_valid_frames,phase_post_place_valid_frame_ratio,phase_post_place_activation_lt_0_20m,phase_unknown_n_frames,phase_unknown_n_valid_frames,phase_unknown_valid_frame_ratio,phase_unknown_activation_lt_0_20m,phase_spread_active_phase_count,suspicious_self_sensing,suspicious_reason
house_1,link2_sensor_3,link2,740,737,0.995945945945946,1.0,0.3256445047489824,0.0,0.0,0.0,1.0,0.32837837837837835,0.004054054054054054,0.004054054054054054,0.286196369510978,0.09081325362250708,0.15472013354301453,0.3371260464191437,0.37526464462280273,0.1534077376127243,0.008610323109419253,0.00012916326522827148,0.3256445047489824,,,18,15,0.8333333333333334,0.3333333333333333,67,67,1.0,0.373134328358209,166,166,1.0,0.3493975903614458,60,60,1.0,0.16666666666666666,81,81,1.0,0.32098765432098764,249,249,1.0,0.3333333333333333,99,99,1.0,0.3333333333333333,6,True,activation_spread_across_many_phases
house_1,link2_sensor_5,link2,740,737,0.995945945945946,0.7842605156037992,0.25508819538670285,0.0,0.0,0.0,0.7851351351351351,0.2581081081081081,0.004054054054054054,0.004054054054054054,0.38815732753179777,0.17382634729261504,0.16513220965862274,0.3946007192134857,0.7101959347724914,0.1632714420557022,0.10226375269908555,0.0006993710994720459,0.25508819538670285,,,18,15,0.8333333333333334,0.3333333333333333,67,67,1.0,0.26865671641791045,166,166,1.0,0.3493975903614458,60,60,1.0,0.16666666666666666,81,81,1.0,0.32098765432098764,249,249,1.0,0.285140562248996,99,99,1.0,0.0,5,True,activation_spread_across_many_phases
house_1,link2_sensor_6,link2,740,737,0.995945945945946,1.0,0.3256445047489824,0.0,0.0,0.0,1.0,0.32837837837837835,0.004054054054054054,0.004054054054054054,0.2556107512282225,0.06971558397960673,0.14987298846244812,0.28410375118255615,0.35497193932533266,0.1490522027015686,0.02287887598740021,0.00023120641708374023,0.3256445047489824,,,18,15,0.8333333333333334,0.3333333333333333,67,67,1.0,0.373134328358209,166,166,1.0,0.3493975903614458,60,60,1.0,0.16666666666666666,81,81,1.0,0.32098765432098764,249,249,1.0,0.3333333333333333,99,99,1.0,0.3333333333333333,6,True,activation_spread_across_many_phases
house_1,link3_sensor_1,link3,740,737,0.995945945945946,1.0,0.2225237449118046,0.0,0.0,0.0,1.0,0.22567567567567567,0.004054054054054054,0.004054054054054054,0.3214531122748531,0.1112974346293209,0.1503041058778763,0.35248368978500366,0.47650367617607114,0.14515644311904907,0.04364685162140367,0.0008103549480438232,0.2225237449118046,,,18,15,0.8333333333333334,0.3333333333333333,67,67,1.0,0.11940298507462686,166,166,1.0,0.3493975903614458,60,60,1.0,0.16666666666666666,81,81,1.0,0.32098765432098764,249,249,1.0,0.2289156626506024,99,99,1.0,0.0,4,True,activation_spread_across_many_phases
house_1,link3_sensor_3,link3,740,737,0.995945945945946,0.7924016282225237,0.2225237449118046,0.0,0.0,0.0,0.7932432432432432,0.22567567567567567,0.004054054054054054,0.004054054054054054,0.3549030245846615,0.1499525030541266,0.146861732006073,0.3642836809158325,0.6062647223472595,0.14153558015823364,0.09227086887916316,0.0009174048900604248,0.2225237449118046,,,18,15,0.8333333333333334,0.3333333333333333,67,67,1.0,0.13432835820895522,166,166,1.0,0.3493975903614458,60,60,1.0,0.16666666666666666,81,81,1.0,0.32098765432098764,249,249,1.0,0.2248995983935743,99,99,1.0,0.0,4,True,activation_spread_across_many_phases
house_1,link5_sensor_0,link5,740,737,0.995945945945946,0.8602442333785617,0.34599728629579374,0.0,0.0,0.0,0.8608108108108108,0.34864864864864864,0.004054054054054054,0.004054054054054054,0.3189148499530562,0.1521433242941416,0.1180962398648262,0.3154638111591339,0.5874473452568053,0.11491595208644867,0.09629005061093696,0.001594647765159607,0.34599728629579374,,,18,15,0.8333333333333334,0.6666666666666666,67,67,1.0,0.373134328358209,166,166,1.0,0.3493975903614458,60,60,1.0,0.16666666666666666,81,81,1.0,0.3950617283950617,249,249,1.0,0.3493975903614458,99,99,1.0,0.3333333333333333,6,True,activation_spread_across_many_phases
house_1,link5_sensor_1,link5,740,737,0.995945945945946,0.9172320217096337,0.43826322930800543,0.2265943012211669,0.0,0.0,0.9175675675675675,0.44054054054054054,0.22972972972972974,0.004054054054054054,0.23633299349444528,0.14602343878581692,0.06391360014677047,0.2261258214712143,0.5400787115097045,0.06132155656814575,0.10309728483069523,0.0011796355247497559,0.43826322930800543,,,18,15,0.8333333333333334,0.6666666666666666,67,67,1.0,0.373134328358209,166,166,1.0,0.3493975903614458,60,60,1.0,0.3,81,81,1.0,0.654320987654321,249,249,1.0,0.5060240963855421,99,99,1.0,0.3333333333333333,7,True,activation_spread_across_many_phases
house_1,link5_sensor_2,link5,740,737,0.995945945945946,0.9959294436906377,0.41112618724559025,0.04341926729986431,0.0,0.0,0.995945945945946,0.4135135135135135,0.0472972972972973,0.004054054054054054,0.2721482178492009,0.13080533560658802,0.10045871585607528,0.26750412583351135,0.49433854818344114,0.09821044653654099,0.08482976846699904,0.0006882846355438232,0.41112618724559025,,,18,15,0.8333333333333334,0.6666666666666666,67,67,1.0,0.373134328358209,166,166,1.0,0.3493975903614458,60,60,1.0,0.21666666666666667,81,81,1.0,0.654320987654321,249,249,1.0,0.4457831325301205,99,99,1.0,0.3333333333333333,7,True,activation_spread_across_many_phases
house_1,link5_sensor_3,link5,740,737,0.995945945945946,0.9090909090909091,0.7666214382632293,0.33649932157394846,0.11261872455902307,0.11261872455902307,0.9094594594594595,0.7675675675675676,0.33918918918918917,0.11621621621621622,0.193598085991644,0.17828533821092965,0.04579493999481201,0.18259640038013458,0.6929805755615234,0.04350141063332558,0.05979485882915009,0.00034496188163757324,0.7666214382632293,,,18,15,0.8333333333333334,0.6666666666666666,67,67,1.0,0.9701492537313433,166,166,1.0,1.0,60,60,1.0,0.4666666666666667,81,81,1.0,0.654320987654321,249,249,1.0,0.7108433734939759,99,99,1.0,0.6666666666666666,7,True,activation_spread_across_many_phases
house_1,link5_sensor_4,link5,740,737,0.995945945945946,0.9253731343283582,0.5373134328358209,0.3066485753052917,0.0,0.0,0.9256756756756757,0.5391891891891892,0.30945945945945946,0.004054054054054054,0.20711629074496524,0.1364185995293356,0.05875771716237068,0.19826434552669525,0.5322257161140442,0.056649498641490936,0.0815809556368363,0.00043289363384246826,0.5373134328358209,,,18,15,0.8333333333333334,0.6666666666666666,67,67,1.0,0.373134328358209,166,166,1.0,0.6867469879518072,60,60,1.0,0.4,81,81,1.0,0.654320987654321,249,249,1.0,0.5502008032128514,99,99,1.0,0.3333333333333333,7,True,activation_spread_across_many_phases
house_1,link5_sensor_5,link5,740,737,0.995945945945946,0.9294436906377205,0.4260515603799186,0.11804613297150611,0.0,0.0,0.9297297297297298,0.4283783783783784,0.12162162162162163,0.004054054054054054,0.2483848833467614,0.13398814943592352,0.08268802165985108,0.2438449114561081,0.5213525891304016,0.08032087236642838,0.0916043561744906,0.0010596513748168945,0.4260515603799186,,,18,15,0.8333333333333334,0.6666666666666666,67,67,1.0,0.373134328358209,166,166,1.0,0.3493975903614458,60,60,1.0,0.25,81,81,1.0,0.654320987654321,249,249,1.0,0.4819277108433735,99,99,1.0,0.3333333333333333,7,True,activation_spread_across_many_phases
house_1,link6_sensor_3,link6,740,737,0.995945945945946,0.8914518317503393,0.6404341926729986,0.13432835820895522,0.0,0.0,0.8918918918918919,0.6418918918918919,0.13783783783783785,0.004054054054054054,0.24119477499695938,0.22157494805184563,0.08729556798934937,0.1703750044107437,0.8961998462677001,0.08459307253360748,0.05379035419162182,0.00033514201641082764,0.6404341926729986,,,18,15,0.8333333333333334,0.6666666666666666,67,67,1.0,0.7313432835820896,166,166,1.0,0.3493975903614458,60,60,1.0,0.3333333333333333,81,81,1.0,0.654320987654321,249,249,1.0,0.7349397590361446,99,99,1.0,1.0,7,True,activation_spread_across_many_phases
house_1,link6_sensor_4,link6,740,737,0.995945945945946,0.8710990502035278,0.5603799185888738,0.07598371777476255,0.0,0.0,0.8716216216216216,0.5621621621621622,0.07972972972972973,0.004054054054054054,0.2891461505191944,0.3121887001643427,0.09014701843261719,0.19425980746746063,1.171552014350891,0.08757362514734268,0.05153296847827704,0.0003063008189201355,0.5603799185888738,,,18,15,0.8333333333333334,0.6666666666666666,67,67,1.0,0.746268656716418,166,166,1.0,0.0,60,60,1.0,0.3,81,81,1.0,0.654320987654321,249,249,1.0,0.7349397590361446,99,99,1.0,1.0,6,True,activation_spread_across_many_phases
house_1,link6_sensor_7,link6,740,737,0.995945945945946,0.8900949796472184,0.46404341926729986,0.10990502035278155,0.0,0.0,0.8905405405405405,0.46621621621621623,0.11351351351351352,0.004054054054054054,0.2332125354957548,0.1563852930606387,0.09559107571840286,0.2205127626657486,0.6590004444122315,0.09273609519004822,0.06320403873876092,0.0003563612699508667,0.46404341926729986,,,18,15,0.8333333333333334,0.6666666666666666,67,67,1.0,0.373134328358209,166,166,1.0,0.3493975903614458,60,60,1.0,0.3333333333333333,81,81,1.0,0.654320987654321,249,249,1.0,0.5742971887550201,99,99,1.0,0.3333333333333333,7,True,activation_spread_across_many_phases
house_2,link2_sensor_6,link2,760,757,0.9960526315789474,0.8811096433289299,0.30779392338177014,0.15587846763540292,0.0,0.0,0.881578947368421,0.3105263157894737,0.15921052631578947,0.003947368421052632,0.27343561674518657,0.19049154225222922,0.09094540774822235,0.23389390110969543,0.7525157928466797,0.08810439705848694,0.029033800696551603,0.00037504732608795166,0.30779392338177014,,,18,15,0.8333333333333334,0.3333333333333333,91,91,1.0,0.21978021978021978,164,164,1.0,0.2926829268292683,60,60,1.0,0.31666666666666665,79,79,1.0,0.31645569620253167,249,249,1.0,0.3333333333333333,99,99,1.0,0.3333333333333333,7,True,activation_spread_across_many_phases
house_2,link3_sensor_2,link3,760,757,0.9960526315789474,0.8494055482166446,0.20343461030383092,0.0,0.0,0.0,0.85,0.20657894736842106,0.003947368421052632,0.003947368421052632,0.3604007657012033,0.1308410079158194,0.12425254732370376,0.38088294863700867,0.5473674416542054,0.12412368506193161,0.03834245548638269,0.0006745457649230957,0.20343461030383092,,,18,15,0.8333333333333334,0.0,91,91,1.0,0.25274725274725274,164,164,1.0,0.0,60,60,1.0,0.03333333333333333,79,79,1.0,0.21518987341772153,249,249,1.0,0.3172690763052209,99,99,1.0,0.3333333333333333,4,True,activation_spread_across_many_phases
house_16,link2_sensor_0,link2,269,269,1.0,1.0,0.9962825278810409,0.0,0.0,0.0,1.0,0.9962825278810409,0.0,0.0,0.13550002645825807,0.010121628746051757,0.12707424461841582,0.1324959397315979,0.15028425455093383,0.12652193009853363,0.010121628746051757,0.0001235753297805786,0.9962825278810409,,,6,6,1.0,0.8333333333333334,36,36,1.0,1.0,55,55,1.0,1.0,31,31,1.0,1.0,25,25,1.0,1.0,83,83,1.0,1.0,33,33,1.0,1.0,6,True,activation_lt_0_20m_close_to_1;activation_spread_across_many_phases
house_16,link2_sensor_2,link2,269,269,1.0,1.0,0.5278810408921933,0.0,0.0,0.0,1.0,0.5278810408921933,0.0,0.0,0.18873693741387151,0.030213554298801532,0.14715937674045562,0.19851766526699066,0.22549075484275818,0.14518462121486664,0.030213554298801532,0.0006268098950386047,0.5278810408921933,,,6,6,1.0,0.0,36,36,1.0,0.8888888888888888,55,55,1.0,0.0,31,31,1.0,0.6774193548387096,25,25,1.0,0.0,83,83,1.0,0.6746987951807228,33,33,1.0,1.0,4,True,activation_spread_across_many_phases
house_16,link2_sensor_5,link2,269,269,1.0,1.0,0.7397769516728625,0.0,0.0,0.0,1.0,0.7397769516728625,0.0,0.0,0.1857744426809279,0.057695282994033766,0.12462390214204788,0.17530465126037598,0.3091419517993927,0.124623604118824,0.057695282994033766,0.0011094585061073303,0.7397769516728625,,,6,6,1.0,0.0,36,36,1.0,1.0,55,55,1.0,1.0,31,31,1.0,0.7419354838709677,25,25,1.0,0.0,83,83,1.0,0.6265060240963856,33,33,1.0,1.0,5,True,activation_spread_across_many_phases
