link,n_sensors,n_frames,n_valid_frames,valid_frame_ratio,activation_lt_0_50m,activation_lt_0_20m,activation_lt_0_10m,activation_lt_0_05m,near_saturation_lt_0_05m,raw_frame_activation_lt_0_50m,raw_frame_activation_lt_0_20m,raw_frame_activation_lt_0_10m,raw_frame_activation_lt_0_05m,mean_min_depth_m,std_min_depth_m,p05_min_depth_m,p50_min_depth_m,p95_min_depth_m,min_depth_m,median_within_traj_std_m,median_frame_to_frame_abs_diff_m,success_activation_lt_0_20m,failure_activation_lt_0_20m,success_minus_failure_activation_lt_0_20m,phase_approach_n_frames,phase_approach_n_valid_frames,phase_approach_valid_frame_ratio,phase_approach_activation_lt_0_20m,phase_pregrasp_n_frames,phase_pregrasp_n_valid_frames,phase_pregrasp_valid_frame_ratio,phase_pregrasp_activation_lt_0_20m,phase_grasp_lift_n_frames,phase_grasp_lift_n_valid_frames,phase_grasp_lift_valid_frame_ratio,phase_grasp_lift_activation_lt_0_20m,phase_transit_n_frames,phase_transit_n_valid_frames,phase_transit_valid_frame_ratio,phase_transit_activation_lt_0_20m,phase_place_n_frames,phase_place_n_valid_frames,phase_place_valid_frame_ratio,phase_place_activation_lt_0_20m,phase_post_place_n_frames,phase_post_place_n_valid_frames,phase_post_place_valid_frame_ratio,phase_post_place_activation_lt_0_20m,phase_unknown_n_frames,phase_unknown_n_valid_frames,phase_unknown_valid_frame_ratio,phase_unknown_activation_lt_0_20m,phase_spread_active_phase_count,suspicious_self_sensing,suspicious_reason
link2,7,27048,26950,0.9963768115942029,0.5013358070500927,0.07487940630797774,0.004489795918367347,0.00011131725417439703,0.00011131725417439703,0.503142561372375,0.0782312925170068,0.008096716947648625,0.0037341023365868088,0.8616835923280035,0.7245024772315896,0.16769004836678505,0.4936191588640213,2.411979413032532,0.043776094913482666,0.10226375269908555,0.000995531678199768,0.07487940630797774,,,630,532,0.8444444444444444,0.05639097744360902,3234,3234,1.0,0.07637600494743352,5866,5866,1.0,0.08643027616774633,2380,2380,1.0,0.05966386554621849,2758,2758,1.0,0.06272661348803481,8715,8715,1.0,0.07137119908204245,3465,3465,1.0,0.08571428571428572,0,False,
link3,8,30912,30800,0.9963768115942029,0.3830844155844156,0.049967532467532466,0.0073701298701298705,0.00022727272727272727,0.00022727272727272727,0.38531961697722567,0.05340967908902691,0.010966614906832298,0.0038496376811594205,0.9729755353659101,0.7446910648646051,0.20026748031377792,0.7158555090427399,2.4881744503974916,0.04119356349110603,0.1514905121772853,0.0016478300094604492,0.049967532467532466,,,720,608,0.8444444444444444,0.03289473684210526,3696,3696,1.0,0.06168831168831169,6704,6704,1.0,0.03997613365155131,2720,2720,1.0,0.015441176470588236,3152,3152,1.0,0.038705583756345176,9960,9960,1.0,0.05642570281124498,3960,3960,1.0,0.075,0,False,
link5,6,23184,23081,0.9955572808833678,0.3609895585113297,0.12295827737099779,0.048134829513452625,0.008708461505134093,0.008708461505134093,0.3630089717046239,0.1260351966873706,0.05154416839199448,0.01229296066252588,1.108253375198541,0.914247019174676,0.10251424461603165,0.8053178787231445,2.849716901779175,0.04152219742536545,0.21256311429347557,0.0030908584594726562,0.12295827737099779,,,540,456,0.8444444444444444,0.1425438596491228,2772,2772,1.0,0.10858585858585859,5028,5028,1.0,0.13882259347653142,2040,2038,0.9990196078431373,0.10255152109911678,2364,2358,0.9974619289340102,0.13655640373197625,7470,7459,0.9985274431057564,0.1135540957232873,2970,2970,1.0,0.13333333333333333,0,False,
link6,8,30912,30800,0.9963768115942029,0.2959090909090909,0.06967532467532468,0.008116883116883116,0.00022727272727272727,0.00022727272727272727,0.29846014492753625,0.07304606625258799,0.011710662525879918,0.0038496376811594205,0.9373770760719411,0.6489065074967565,0.17778538689017295,0.8160282969474792,2.2332084298133847,0.04119356349110603,0.1781830533985344,0.0014169961214065552,0.06967532467532468,,,720,608,0.8444444444444444,0.12335526315789473,3696,3696,1.0,0.043560606060606064,6704,6704,1.0,0.04832935560859188,2720,2720,1.0,0.03161764705882353,3152,3152,1.0,0.1157994923857868,9960,9960,1.0,0.08413654618473895,3960,3960,1.0,0.075,0,False,
