house_id,sensor_name,link,n_frames,n_valid_frames,valid_frame_ratio,activation_lt_0_50m,activation_lt_0_20m,activation_lt_0_10m,activation_lt_0_05m,near_saturation_lt_0_05m,raw_frame_activation_lt_0_50m,raw_frame_activation_lt_0_20m,raw_frame_activation_lt_0_10m,raw_frame_activation_lt_0_05m,mean_min_depth_m,std_min_depth_m,p05_min_depth_m,p50_min_depth_m,p95_min_depth_m,min_depth_m,median_within_traj_std_m,median_frame_to_frame_abs_diff_m,success_activation_lt_0_20m,failure_activation_lt_0_20m,success_minus_failure_activation_lt_0_20m,phase_approach_n_frames,phase_approach_n_valid_frames,phase_approach_valid_frame_ratio,phase_approach_activation_lt_0_20m,phase_pregrasp_n_frames,phase_pregrasp_n_valid_frames,phase_pregrasp_valid_frame_ratio,phase_pregrasp_activation_lt_0_20m,phase_grasp_lift_n_frames,phase_grasp_lift_n_valid_frames,phase_grasp_lift_valid_frame_ratio,phase_grasp_lift_activation_lt_0_20m,phase_transit_n_frames,phase_transit_n_valid_frames,phase_transit_valid_frame_ratio,phase_transit_activation_lt_0_20m,phase_place_n_frames,phase_place_n_valid_frames,phase_place_valid_frame_ratio,phase_place_activation_lt_0_20m,phase_post_place_n_frames,phase_post_place_n_valid_frames,phase_post_place_valid_frame_ratio,phase_post_place_activation_lt_0_20m,phase_unknown_n_frames,phase_unknown_n_valid_frames,phase_unknown_valid_frame_ratio,phase_unknown_activation_lt_0_20m,phase_spread_active_phase_count,suspicious_self_sensing,suspicious_reason
house_0,link6_sensor_0,link6,282,281,0.9964539007092199,0.6868327402135231,0.46619217081850534,0.27402135231316727,0.03914590747330961,0.03914590747330961,0.6879432624113475,0.46808510638297873,0.2765957446808511,0.0425531914893617,0.46755731541968326,0.47084488964707727,0.05962364375591278,0.21666882932186127,1.2440813779830933,0.04255282133817673,0.47084488964707727,0.003676101565361023,0.46619217081850534,,,6,5,0.8333333333333334,0.2,47,47,1.0,0.3829787234042553,58,58,1.0,0.6206896551724138,23,23,1.0,0.5217391304347826,32,32,1.0,1.0,83,83,1.0,0.3855421686746988,33,33,1.0,0.0,5,True,activation_spread_across_many_phases
house_0,link6_sensor_6,link6,282,281,0.9964539007092199,0.6120996441281139,0.4234875444839858,0.18861209964412812,0.06761565836298933,0.06761565836298933,0.6134751773049646,0.425531914893617,0.19148936170212766,0.07092198581560284,0.47295426341350394,0.3901029266454838,0.045206956565380096,0.36842066049575806,1.0541160106658936,0.04232713207602501,0.3901029266454838,0.0033339783549308777,0.4234875444839858,,,6,5,0.8333333333333334,1.0,47,47,1.0,0.3617021276595745,58,58,1.0,0.5344827586206896,23,23,1.0,0.5217391304347826,32,32,1.0,1.0,83,83,1.0,0.26506024096385544,33,33,1.0,0.0,5,True,activation_spread_across_many_phases
house_1,link5_sensor_1,link5,254,254,1.0,0.9960629921259843,0.6338582677165354,0.1968503937007874,0.0,0.0,0.9960629921259843,0.6338582677165354,0.1968503937007874,0.0,0.209965525590998,0.10522727832288359,0.08896930553019047,0.1755199059844017,0.38893923163414,0.08842818439006805,0.10522727832288359,0.0007295906543731689,0.6338582677165354,,,6,6,1.0,0.8333333333333334,40,40,1.0,0.325,55,55,1.0,1.0,10,10,1.0,1.0,27,27,1.0,1.0,83,83,1.0,0.6144578313253012,33,33,1.0,0.0,5,True,activation_spread_across_many_phases
house_1,link5_sensor_2,link5,254,254,1.0,0.9960629921259843,0.4094488188976378,0.0,0.0,0.0,0.9960629921259843,0.4094488188976378,0.0,0.0,0.25516704774982346,0.1070098051017196,0.13700583428144456,0.2066950798034668,0.43347635865211487,0.13656103610992432,0.1070098051017196,0.0007956773042678833,0.4094488188976378,,,6,6,1.0,0.8333333333333334,40,40,1.0,0.0,55,55,1.0,0.509090909090909,10,10,1.0,0.7,27,27,1.0,1.0,83,83,1.0,0.4457831325301205,33,33,1.0,0.0,4,True,activation_spread_across_many_phases
house_1,link5_sensor_3,link5,254,254,1.0,1.0,0.9960629921259843,0.3188976377952756,0.0,0.0,1.0,0.9960629921259843,0.3188976377952756,0.0,0.13278271558540544,0.04801415119526805,0.059949633292853834,0.15182092040777206,0.1914641559123993,0.05915498360991478,0.04801415119526805,0.0002847239375114441,0.9960629921259843,,,6,6,1.0,0.8333333333333334,40,40,1.0,1.0,55,55,1.0,1.0,10,10,1.0,1.0,27,27,1.0,1.0,83,83,1.0,1.0,33,33,1.0,1.0,6,True,activation_lt_0_20m_close_to_1;activation_spread_across_many_phases
house_1,link5_sensor_4,link5,254,254,1.0,0.9960629921259843,0.6811023622047244,0.25984251968503935,0.0,0.0,0.9960629921259843,0.6811023622047244,0.25984251968503935,0.0,0.17158034775318123,0.07917315364649734,0.07455151155591011,0.15824805945158005,0.29229551553726196,0.0736948624253273,0.07917315364649734,0.0005811899900436401,0.6811023622047244,,,6,6,1.0,0.8333333333333334,40,40,1.0,0.375,55,55,1.0,1.0,10,10,1.0,1.0,27,27,1.0,1.0,83,83,1.0,0.7349397590361446,33,33,1.0,0.0,5,True,activation_spread_across_many_phases
house_1,link5_sensor_5,link5,254,254,1.0,0.9960629921259843,0.5826771653543307,0.0,0.0,0.0,0.9960629921259843,0.5826771653543307,0.0,0.0,0.224959411225685,0.09486375569782379,0.11312773488461972,0.19381080567836761,0.3831271231174469,0.11269218474626541,0.09486375569782379,0.0008697956800460815,0.5826771653543307,,,6,6,1.0,0.8333333333333334,40,40,1.0,0.125,55,55,1.0,1.0,10,10,1.0,1.0,27,27,1.0,1.0,83,83,1.0,0.5542168674698795,33,33,1.0,0.0,4,True,activation_spread_across_many_phases
house_1,link6_sensor_3,link6,254,254,1.0,1.0,0.7165354330708661,0.0,0.0,0.0,1.0,0.7165354330708661,0.0,0.0,0.15951864441900743,0.04382519014678941,0.10173548571765423,0.17176292836666107,0.2153342492878437,0.10089316219091415,0.04382519014678941,0.00027886778116226196,0.7165354330708661,,,6,6,1.0,1.0,40,40,1.0,0.65,55,55,1.0,0.0,10,10,1.0,0.7,27,27,1.0,1.0,83,83,1.0,1.0,33,33,1.0,1.0,5,True,activation_spread_across_many_phases
house_1,link6_sensor_4,link6,254,254,1.0,1.0,0.7047244094488189,0.003937007874015748,0.0,0.0,1.0,0.7047244094488189,0.003937007874015748,0.0,0.17406139604923293,0.058175823500295175,0.11222606860101222,0.1712193340063095,0.2675754681229591,0.08419778198003769,0.058175823500295175,0.0003456622362136841,0.7047244094488189,,,6,6,1.0,1.0,40,40,1.0,0.625,55,55,1.0,0.0,10,10,1.0,0.5,27,27,1.0,1.0,83,83,1.0,1.0,33,33,1.0,1.0,5,True,activation_spread_across_many_phases
house_2,link2_sensor_6,link2,237,237,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.13733097992617369,0.0021904275412927914,0.13513256013393402,0.13661667704582214,0.14090768992900848,0.12789210677146912,0.0021904275412927914,6.709247827529907e-05,1.0,,,6,6,1.0,1.0,23,23,1.0,1.0,58,58,1.0,1.0,9,9,1.0,1.0,25,25,1.0,1.0,83,83,1.0,1.0,33,33,1.0,1.0,5,True,activation_lt_0_20m_close_to_1;extremely_low_frame_to_frame_variation;activation_spread_across_many_phases
